ax_mean,ax_std,ax_min,ax_max,ax_median,ax_iqr,ax_rms,ax_range,ax_skew,ax_kurt,ay_mean,ay_std,ay_min,ay_max,ay_median,ay_iqr,ay_rms,ay_range,ay_skew,ay_kurt,az_mean,az_std,az_min,az_max,az_median,az_iqr,az_rms,az_range,az_skew,az_kurt,amag_mean,amag_std,amag_min,amag_max,amag_median,amag_iqr,amag_rms,amag_range,amag_skew,amag_kurt,amag_halfdiff,jerk_mean,jerk_std,jerk_rms,dyn_mean,dyn_std,dyn_rms,dyn_max,dyn_range,dyn_halfdiff,dyn_skew,dyn_kurt,amag_peakcount,dyn_peakcount,pow_0.0_0.5,pow_0.5_3.0,pow_3.0_10.0,dyn_pow_0.0_0.3,dyn_pow_0.3_1.0,dyn_pow_1.0_3.0,dyn_pow_3.0_8.0,dyn_pow_8.0_15.0,avert_mean,avert_std,avert_rms,avert_peakcount,ahoriz_mean,ahoriz_std,ahoriz_rms,ahoriz_peakcount,avert_to_ahoriz_ratio,p_mean,p_std,p_min,p_max,p_median,p_iqr,p_range,p_skew,p_kurt,dpdt_mean,dpdt_std,p_slope,h_mean,h_std,h_min,h_max,h_range,h_slope,dhdt_mean,dhdt_std,dhdt_maxabs,plateau_frac,dhdt_zcr_ps,runlen_climb_s,runlen_descent_s,amag_thirddiff,amag_ma10_mean,amag_ma10_std,amag_ma10_range,amag_ma10_thirddiff,amag_var10_mean,amag_var10_iqr,p_ma30_mean,p_ma30_std,p_ma30_slope,p_ma30_dt1_mean,p_ma30_dt1_std,p_ma30_dt1_posfrac,amag_ratio_0.5_3__0_0.5,dyn_ratio_1_3__0.3_1,dyn_thirddiff,h_thirddiff,ax_r_mean,ax_r_std,ax_r_iqr,ax_r_rms,ax_r_range,ay_r_mean,ay_r_std,ay_r_iqr,ay_r_rms,ay_r_range,az_r_mean,az_r_std,az_r_iqr,az_r_rms,az_r_range,amag_r_mean,amag_r_std,amag_r_iqr,amag_r_rms,amag_r_range,p_r_mean,p_r_std,p_r_iqr,expected,y_true
8.49893856,0.50271869,7.14949656,9.71120167,8.51114178,0.72975951,8.51379299,2.56170511,-0.11304849,-0.49876475,4.40527916,0.35387704,3.41424775,5.48192453,4.46255350,0.50539118,4.41946983,2.06767702,-0.18177482,-0.18699776,0.93326610,0.53242838,-0.67169666,2.69505262,0.89184040,0.62227756,1.07446063,3.36674929,0.30961433,0.47690794,9.64339066,0.41936231,8.58323956,10.75268459,9.67169285,0.60096920,9.65250492,2.16944504,0.02573774,-0.41064486,-0.52900332,9.31456661,12.02110958,12.02120018,-0.04338697,0.28720146,0.29046017,0.85512400,1.79278529,-0.16397882,0.12592307,-0.12235396,23.00000000,22.00000000,0.49127042,0.13850865,0.19068947,0.11899239,0.13350630,0.13443047,0.20241289,0.37883881,-0.01645792,0.24094205,0.24150349,30.00000000,0.53056842,0.30012044,0.60956961,30.00000000,0.39618689,998.94207764,0.19247393,998.60540771,999.31805420,998.93017578,0.27844793,0.71266335,0.09720235,-0.88355279,-0.07341200,0.02104903,-0.06636108,-8.44586086,1.62568390,-11.62152481,-5.60223913,6.01928568,0.56050426,0.65481883,0.17659681,0.99436259,0.00000000,0.00000000,10.00000000,0.00000000,-0.66854846,9.61560535,0.30459973,0.96796638,-0.70782661,0.20043300,0.05634294,999.01531982,0.28613028,-0.09906189,-0.09780370,0.00872439,0.00000000,0.28193974,1.00692225,-0.23344485,3.70203805,2.92465830,0.16820483,0.24417050,2.92949128,0.85712183,0.58754689,0.05944047,0.08489018,0.59054589,0.34730619,-0.28496644,0.03041482,0.03554742,0.28658497,0.19232459,2.99791503,0.15905964,0.22618496,3.00213170,0.79995656,7.59278822,0.00890934,0.01288895,0.00000756,0
7.73404551,0.34255651,7.01643658,8.99761295,7.70546341,0.48763758,7.74162769,1.98117638,0.36345616,-0.19515665,4.45841169,0.25985608,3.70657611,5.18041420,4.46664047,0.36448032,4.46597815,1.47383821,0.03773060,-0.27848634,0.87126052,0.25607324,0.02767549,1.92678511,0.86788762,0.30921867,0.90811253,1.89910960,-0.00440425,1.87202799,8.97717190,0.33586875,8.22510719,10.01645756,8.93336105,0.50664157,8.98345280,1.79135025,0.29659832,-0.52019465,-0.12057601,7.11477137,9.04338837,9.04352856,-0.04582687,0.26224622,0.26622018,0.64543229,1.46200812,0.26912808,0.06347834,-0.27706826,18.00000000,29.00000000,0.83313769,0.05946635,0.04005325,0.42603758,0.21579315,0.01778865,0.10008794,0.20216754,-0.00665470,0.18232124,0.18244264,33.00000000,0.30204028,0.17476626,0.34895784,23.00000000,0.52282143,998.34197998,0.32551798,997.78497314,998.82830811,998.38385010,0.57399625,1.04331505,-0.22221330,-1.27846491,-0.10585300,0.02535133,-0.11222406,-3.37615013,2.75084734,-7.48504210,1.33167040,8.81671238,0.94836068,0.85868263,0.21075816,1.16814733,0.00000000,0.00000000,10.00000000,0.00000000,-0.12962322,9.08674622,0.12094744,0.45751914,-0.14649922,0.16636756,0.07895665,998.39971924,0.22710907,-0.07867532,-0.08078175,0.00489180,0.00000000,0.07137638,0.08243380,0.31684712,6.36265707,2.66873264,0.11461610,0.16315883,2.67119265,0.66288251,0.59647155,0.04364783,0.06122149,0.59806639,0.24755952,-0.28850850,0.01462811,0.01766403,0.28887910,0.10848609,2.75024033,0.11217305,0.16509433,2.75252700,0.64568740,7.56501245,0.01506776,0.02656946,0.00000902,0
8.26101685,0.25423208,7.46338701,8.90352058,8.28436184,0.36546627,8.26492786,1.44013333,-0.24411587,-0.40719244,5.04608679,0.23412567,4.24061203,5.78524590,5.05384207,0.32341585,5.05151510,1.54463387,-0.23081112,0.13881242,0.92823261,0.23211406,0.19002803,1.90859425,0.92314512,0.26612166,0.95681381,1.71856618,0.35036558,1.37042940,9.73087978,0.22870560,9.02107811,10.39660549,9.76176739,0.32616189,9.73356724,1.37552762,-0.30808070,-0.40171045,-0.08173849,6.67334747,8.41475105,8.41489697,0.03363754,0.17166811,0.17493263,0.59279591,1.21249723,-0.04184480,-0.10270844,0.01503894,40.00000000,57.00000000,0.57521743,0.02369579,0.13996062,0.34846142,0.04069900,0.02659398,0.16010363,0.37458289,0.01181094,0.13830096,0.13880436,53.00000000,0.27638397,0.15524168,0.31699854,57.00000000,0.43787065,996.45166016,0.80952054,995.36120605,997.67749023,996.30358887,1.57156253,2.31629992,0.20660980,-1.45354223,-0.11562500,0.07028615,-0.13872349,12.61211395,6.85083771,2.24033046,21.84304810,19.60271835,1.17401659,0.96023339,0.50158459,1.72511101,0.12000000,0.00000000,17.79999924,0.00000000,-0.14838947,9.74446774,0.06585600,0.29896900,0.01516115,0.06080509,0.02535527,996.39965820,0.61182708,-0.10576303,-0.10868122,0.01421097,0.00000000,0.04119449,0.65343070,-0.09362562,15.92362022,2.84505224,0.08506361,0.12228149,2.84632349,0.48185471,0.69518286,0.03932592,0.05432392,0.69629425,0.25945100,-0.28525400,0.01325945,0.01520212,0.28556198,0.09817261,2.94302797,0.08072067,0.11836146,2.94413471,0.45740589,7.47751188,0.03747154,0.07274537,0.00000076,0
8.26906204,0.24856013,7.46338701,8.88145733,8.29738998,0.33782735,8.27279758,1.41806996,-0.26256743,-0.19003302,5.13036537,0.21581548,4.53371239,5.78524590,5.13169098,0.28087825,5.13490248,1.25153327,-0.09305943,-0.06484441,0.91606849,0.19942118,0.35391834,1.50397694,0.91529894,0.24881248,0.93752354,1.15005851,0.21601106,0.00016119,9.77944469,0.21865268,9.07789040,10.39660549,9.82132053,0.28027987,9.78188896,1.31871474,-0.47658673,0.13372748,-0.13441996,6.87970781,8.59040928,8.59092999,-0.05920741,0.16052686,0.17109761,0.36054528,0.98028034,0.00755408,-0.14737034,-0.31105724,33.00000000,23.00000000,0.23510092,0.03035096,0.23071493,0.25387305,0.04695735,0.01776091,0.16042881,0.45671669,-0.01556689,0.14072707,0.14158544,29.00000000,0.26465699,0.13680212,0.29792306,24.00000000,0.47524166,996.38256836,0.47688064,995.69702148,997.25518799,996.30358887,0.82970625,1.55811667,0.29199833,-1.21957386,-0.15920767,0.03849892,-0.16404766,13.19538307,4.03603363,5.81176519,18.99847984,13.18671513,1.38842595,1.35986674,0.26240933,1.72511101,0.00000000,0.00000000,10.00000000,0.00000000,-0.25965557,9.75504875,0.07033338,0.18907580,-0.14937451,0.04210434,0.02341306,996.43072510,0.28878304,-0.09995404,-0.10163351,0.00993502,0.00000000,0.12909758,0.37823489,-0.03392683,9.37189293,2.84774423,0.08316582,0.11303378,2.84895825,0.47447255,0.70933902,0.03625037,0.04717891,0.71026468,0.21021912,-0.28594887,0.01139188,0.01421334,0.28617570,0.06569677,2.94902587,0.07862524,0.10503751,2.95007396,0.45740589,7.47431374,0.02207412,0.03840591,0.00000159,0
8.46433735,0.34812188,7.46338701,9.67071724,8.48400116,0.48489809,8.47149372,2.20733070,-0.11368555,-0.26123327,5.07436991,0.20361307,4.36276340,5.65677881,5.08431864,0.26720554,5.07845354,1.29401529,-0.23899575,-0.00220943,0.91593516,0.20885614,-0.93893117,2.14355469,0.91917700,0.24126409,0.93944561,3.08248591,-1.07457650,11.92126179,9.91681480,0.31019720,9.02107811,10.76967144,9.95493603,0.41923821,9.92166519,1.74859369,-0.37955040,-0.42990425,0.45360869,7.54155397,9.72741127,9.72748089,0.00917642,0.17401502,0.17425680,0.63258445,1.62287164,0.03061241,-0.12849042,1.04981518,42.00000000,50.00000000,0.74761415,0.00534636,0.06175446,0.34000739,0.00583855,0.00958114,0.11523733,0.47263145,0.00561363,0.14662921,0.14673664,51.00000000,0.24363355,0.15254264,0.28744835,26.00000000,0.51047999,995.23651123,0.61710101,993.91998291,996.28619385,995.35662842,0.86956334,2.36620665,-0.41766295,-0.70522666,-0.11993417,0.04952558,-0.10498182,22.90069580,5.22848892,14.01034260,34.05849075,20.04814911,0.88944125,1.02152503,0.38021737,1.61954510,0.00000000,0.00000000,20.00000000,0.00000000,0.51917118,9.91295910,0.19578695,0.49954844,0.44330293,0.09393379,0.05926349,995.25366211,0.71475750,-0.12378235,-0.12088026,0.00878695,0.00000000,0.00715123,1.64101291,0.07716586,11.61361694,2.91308141,0.11647823,0.16224222,2.91540909,0.73855156,0.69993353,0.03420074,0.04488232,0.70076865,0.21735480,-0.28595647,0.01193085,0.01378214,0.28620526,0.17608613,3.00999165,0.11203164,0.15543975,3.01207566,0.70098007,7.42126369,0.02856472,0.04025083,0.00006652,0
5.69069147,4.09063816,-3.94879508,9.67071724,8.29354572,8.56654644,7.00837278,13.61951256,-0.76256502,-1.34895003,6.01424074,1.49871755,2.26810288,11.78157234,5.18180847,2.49115682,6.19816494,9.51346874,1.03913629,-0.23513733,2.51454449,2.47316885,-1.04556751,9.81356335,1.03700805,4.20003510,3.52696729,10.85913086,1.03175867,-0.49398753,9.98883247,0.44414797,7.94173670,14.55219746,10.02382278,0.43976504,9.99870205,6.61046028,1.54091954,14.27005005,0.22240251,8.62669277,12.75852680,12.75854111,0.02151419,0.37027034,0.37089485,4.40639639,6.40537834,-0.06997451,2.30081224,26.44984627,51.00000000,62.00000000,0.26013237,0.30510700,0.30175203,0.01842072,0.11359017,0.29037994,0.36932081,0.18327153,0.00784107,0.34476349,0.34485263,63.00000000,0.48481134,0.84687698,0.97582918,56.00000000,0.35339445,994.52416992,0.85738569,993.06976318,995.78039551,994.63031006,1.59156752,2.71066666,-0.17794977,-1.45019591,-0.11382188,0.11017126,-0.12242441,28.93825150,7.26824284,18.29250526,41.27183914,22.97933388,1.03780079,0.96183056,0.45690927,2.36896086,0.02500000,0.08333334,18.39999962,0.20000000,0.33200619,9.97905636,0.16401225,0.48935056,0.19434817,0.17200521,0.22681697,994.51477051,0.85671782,-0.12365206,-0.12447289,0.00392181,0.00000000,1.17289126,2.55638266,-0.09374465,16.76756859,1.98504603,1.36868799,2.86628389,2.41116452,4.55695772,0.85780299,0.25173849,0.41843781,0.89397889,1.59797037,-0.19463637,0.14127907,0.23992580,0.24050592,0.62032473,2.43701148,0.85541314,1.79920161,2.58278060,3.08192134,7.38829136,0.03968715,0.07367137,0.00233700,0
8.69316673,0.21263339,7.93230391,9.27451706,8.68713570,0.29752162,8.69576740,1.34221339,-0.03920194,-0.15552704,5.10153770,0.18363105,4.59885979,5.65677881,5.10104704,0.25241366,5.10484171,1.05791926,0.08761672,-0.28697199,0.94241124,0.17178862,0.43529367,1.41172028,0.93960434,0.22268434,0.95794064,0.97642654,0.01813438,-0.13621940,10.12744427,0.16822852,9.63296509,10.59796333,10.12524033,0.22303176,10.12884140,0.96499854,-0.00284141,-0.16854940,0.07314584,8.31089878,10.38361740,10.38362122,0.01994975,0.15657614,0.15784195,0.50633621,0.95855600,-0.04120662,0.11186840,0.11365839,25.00000000,27.00000000,0.05696175,0.01781663,0.16631910,0.01268885,0.00597817,0.01351278,0.11665448,0.73415828,0.00721197,0.15025926,0.15043224,25.00000000,0.24211873,0.12119424,0.27075732,22.00000000,0.55559802,994.88122559,0.40431610,994.09875488,995.39099121,994.95959473,0.70761460,1.29225004,-0.41726333,-1.15357769,-0.12995501,0.05284969,-0.13797203,25.91006279,3.42650008,21.59061813,32.54264832,10.95203114,1.16926241,1.01066148,0.43094727,1.54987907,0.00000000,0.00000000,10.00000000,0.00000000,0.10535605,10.07039356,0.09742745,0.33587447,0.19649912,0.09783902,0.08432030,994.75280762,0.35122442,-0.12167919,-0.12306070,0.00461500,0.00000000,0.31278235,2.26035523,-0.05801674,7.82911968,2.98964548,0.07114508,0.09954787,2.99049187,0.44909164,0.70449692,0.03084437,0.04239773,0.70517182,0.17769793,-0.28444403,0.00981338,0.01272078,0.28461328,0.05577809,3.08495140,0.06624439,0.09214688,3.08566260,0.41705775,7.40481901,0.01871521,0.03275446,0.00038463,0
4.39495182,4.41901541,-3.94879508,9.67071724,8.14928436,8.68754005,6.23243904,13.61951256,-0.06820325,-1.94307876,6.49684286,1.55982292,2.26810288,11.78157234,5.48022938,2.82307076,6.68146801,9.51346874,0.38687706,-1.14268541,3.33843446,2.63052821,-1.04556751,9.81356335,1.32362902,4.89383078,4.25027323,10.85913086,0.33629185,-1.46052694,10.06773376,0.43689716,7.94173670,14.55219746,10.08313370,0.33697429,10.07720852,6.61046028,1.66403580,17.38111115,-0.15177204,9.41611958,13.74293137,13.74298382,-0.01334591,0.41067079,0.41088760,4.40639591,6.40537930,-0.07156714,2.18349552,21.15909195,56.00000000,50.00000000,0.03700167,0.47636068,0.41991264,0.00181504,0.13391228,0.36061388,0.40294713,0.08844804,-0.00437312,0.38313332,0.38315830,52.00000000,0.53322595,0.91859072,1.06213880,50.00000000,0.36074218,994.06024170,0.78693867,992.76458740,995.35205078,993.88189697,1.42441082,2.58748341,0.16272223,-1.27631521,-0.12990409,0.11759425,-0.13546672,32.87134171,6.67280674,21.92055702,43.86217117,21.94161606,1.14870191,1.06022215,0.46594179,2.36896086,0.03000000,0.10000000,12.39999962,0.20000000,-0.20225696,10.01436234,0.15930551,0.55297238,-0.23426136,0.20324005,0.21282430,994.01715088,0.70852101,-0.12272021,-0.12354849,0.00290218,0.00000000,12.87403107,2.69291139,-0.10477097,15.51887512,1.55150425,1.47855985,2.90676713,2.14319968,4.55695772,0.93886530,0.26200229,0.47418910,0.97473752,1.59797037,-0.14757189,0.15026817,0.27955866,0.21061336,0.62032473,2.16578150,0.94718874,1.89809310,2.36384773,3.08192134,7.36681604,0.03642626,0.06593393,0.01224094,0
1.53049564,3.33226085,-3.94879508,9.67071724,0.13293362,0.33361259,3.66693068,13.61951256,1.64065206,0.84291542,7.31642389,1.21749127,2.26810288,11.78157234,7.53653145,0.97513580,7.41703033,9.51346874,-0.70806038,0.51978248,5.07445240,2.12680244,-1.04556751,9.81356335,5.81546307,1.41588223,5.50212288,10.85913086,-1.11042905,0.17755908,9.92026138,0.56611574,7.94173670,14.55219746,9.95568180,0.58664840,9.93640137,6.61046028,1.16689098,7.30193377,-0.35954347,8.84078217,13.30189991,13.30190849,0.00856484,0.45193547,0.45201662,4.40644026,6.40424919,0.03047877,2.02396274,15.65986252,47.00000000,62.00000000,0.54522824,0.14534533,0.29025868,0.13417387,0.06033926,0.21817294,0.52382767,0.05632316,0.00443955,0.41113389,0.41115785,62.00000000,0.49178049,0.85906494,0.98986900,56.00000000,0.41536593,992.97741699,0.88798285,991.60437012,994.61248779,993.05798340,1.63954246,3.00811839,0.03552340,-1.24106145,-0.12690160,0.11050647,-0.12766889,42.05813980,7.53655005,28.18726730,53.71558380,25.52831841,1.08356464,1.10136032,0.43282238,2.36896086,0.02500000,0.08333334,17.00000000,0.20000000,-0.24338911,9.91063309,0.20557715,0.56664675,-0.27177781,0.26012412,0.12459789,993.01507568,0.87865949,-0.12681712,-0.12649424,0.00383142,0.00000000,0.26657706,3.61577082,0.12983058,17.45204926,0.59308469,1.11494243,0.11162356,1.26287210,4.55695772,1.07652962,0.20450112,0.16379285,1.09578145,1.59797037,-0.04840237,0.12149297,0.08088186,0.13077971,0.62032473,1.50651538,0.73695159,0.22250341,1.67710650,3.08192134,7.31669426,0.04110344,0.07589206,0.02036386,0
0.05608170,0.36090922,-1.90298307,1.21170521,0.14329563,0.21726848,0.36524051,3.11468816,-3.37596893,13.53466702,7.63188171,0.64500135,2.26810288,11.78157234,7.67639875,0.82779735,7.65908909,9.51346874,-1.96617270,18.63447189,5.95777512,0.69150990,4.73952150,9.81356335,5.83242607,0.65674919,5.99777222,5.07404137,2.12903738,7.29733706,9.71938419,0.54944646,8.57843876,14.55219746,9.75679970,0.74167687,9.73490238,5.97375822,1.93380713,13.81713486,-0.66969377,8.33253288,12.97056675,12.97093964,-0.09567174,0.39578915,0.40718806,4.37227058,5.83758879,-0.12819031,3.99274254,38.71144867,11.00000000,11.00000000,0.49564335,0.00963618,0.48181614,0.07975404,0.00437643,0.01652993,0.86281556,0.03368903,-0.02000918,0.38011184,0.38063812,13.00000000,0.35079446,0.47588405,0.59120417,25.00000000,0.64383531,992.99243164,0.38348001,992.27832031,993.73620605,993.05798340,0.66562212,1.45791829,-0.28193820,-1.06001389,-0.15829434,0.14030011,-0.13095348,41.92840195,3.25484276,35.61717987,47.99077988,12.37360096,1.11147392,1.16874409,0.39074910,2.36896086,0.00000000,0.00000000,10.00000000,0.00000000,-0.85697484,9.77821350,0.17880931,0.49045038,-0.40425879,0.25650448,0.13409899,993.02606201,0.36617979,-0.12687108,-0.12680291,0.00199333,0.00000000,0.01944176,3.77703595,-0.12702382,7.39306593,0.09976002,0.12075675,0.07269594,0.15663414,1.04214466,1.12951696,0.10834040,0.13904452,1.13470089,1.59797037,0.00205719,0.03950230,0.03751661,0.03955584,0.28985316,1.14173400,0.10044149,0.12890939,1.14614356,1.52529240,7.31738949,0.01775074,0.03081069,0.00013431,0
0.10547083,0.22671659,-1.88961768,0.92259467,0.11939378,0.20795015,0.25004902,2.81221247,-3.27298069,26.71195030,7.62435532,0.47323847,6.96299553,10.48893642,7.48334265,0.76838297,7.63902760,3.52594090,1.50255239,4.84783506,6.06382990,0.55104387,3.94527984,8.21972275,6.08572865,0.74407357,6.08881617,4.27444315,0.15007512,1.16915154,9.75350857,0.60001975,8.48332882,13.39047623,9.75329876,0.81853199,9.77194691,4.90714693,1.18583786,4.38200283,0.85658264,7.67870188,10.94228363,10.94270706,0.07936023,0.39788577,0.40572298,3.27550268,4.92187405,0.12567677,2.22777724,15.89701176,13.00000000,16.00000000,0.52771139,0.12858745,0.33272567,0.20180319,0.03777860,0.17969257,0.55119199,0.02643687,0.02423266,0.35543871,0.35626379,21.00000000,0.25809330,0.26879504,0.37264317,30.00000000,0.95604539,992.06298828,0.33132428,991.60437012,992.73120117,991.98779297,0.55580789,1.12683165,0.47835365,-1.03747475,-0.11611650,0.05019318,-0.11279560,49.81977463,2.81399035,44.14542007,53.71558380,9.57016373,0.95801055,1.03873229,0.32575908,1.41099596,0.00000000,0.00000000,10.00000000,0.00000000,1.07962549,9.79813862,0.18666683,0.53695989,0.42821258,0.25144833,0.15322077,992.12469482,0.37650186,-0.13044894,-0.13007978,0.00233293,0.00000000,0.24367003,4.75646496,0.18749115,6.46269894,0.11628515,0.07585718,0.06957811,0.13884000,0.94093913,1.12825274,0.07948951,0.12906472,1.13104939,0.59224969,0.00811553,0.03147822,0.04250499,0.03250754,0.24417634,1.13699281,0.08278447,0.12579735,1.14000261,0.65215611,7.27436638,0.01533652,0.02572755,0.00247460,0
0.18487892,0.21055271,-1.88961768,0.92259467,0.19889870,0.21455048,0.28020111,2.81221247,-2.48125553,21.35668564,7.86954784,0.42353147,6.96299553,10.48893642,8.03780270,0.68251216,7.88093662,3.52594090,0.02840098,2.13658476,6.06302357,0.46815941,3.94527984,8.21972275,6.07707691,0.59298426,6.08107090,4.27444315,0.10116568,1.60629535,9.94555187,0.50309294,8.48332882,13.39047623,10.00646591,0.57450742,9.95826817,4.90714693,0.35224348,3.83682680,0.38408658,7.84553862,10.58110142,10.58110619,0.03564831,0.33892849,0.34079808,3.27550268,4.92187405,-0.08742385,1.97433114,16.53336716,48.00000000,33.00000000,0.34432378,0.16528288,0.46976420,0.07869416,0.04468435,0.18825130,0.63215810,0.05160478,0.01062945,0.30681321,0.30699727,30.00000000,0.25690243,0.21523967,0.33515218,42.00000000,0.91599369,991.48004150,0.71904457,990.02185059,992.73120117,991.59027100,1.02017498,2.70934510,-0.33371162,-0.77765322,-0.13718392,0.05509585,-0.12281037,54.77371597,6.11086369,44.14542007,67.17072296,23.02530098,1.04367757,1.15710402,0.37771818,1.74240291,0.00000000,0.00000000,20.00000000,0.00000000,0.68257689,9.97640228,0.22205105,0.59399205,0.47509870,0.17190650,0.17436881,991.47607422,0.74682683,-0.12934773,-0.12782982,0.00562282,0.00000000,0.48002166,4.21291351,-0.04236588,13.61341095,0.14285432,0.07044891,0.07178652,0.15928091,0.94093913,1.16943753,0.07114027,0.11464107,1.17159939,0.59224969,0.00806946,0.02674347,0.03387405,0.02793438,0.24417634,1.18034947,0.07463968,0.12276850,1.18270707,0.65215611,7.24738312,0.03328354,0.04722243,0.03627465,0
0.20844394,0.25313428,-1.88961768,0.92259467,0.23106812,0.23414813,0.32791132,2.81221247,-3.02591205,20.97350693,8.12546349,0.23260206,7.39825964,10.48893642,8.11606789,0.16597022,8.12879181,3.09067678,5.31388092,45.94702530,6.07182312,0.49932900,3.94527984,8.21972275,6.09334755,0.51805907,6.09231997,4.27444315,0.11834427,2.53945875,10.15554237,0.40756938,8.48332882,13.39047623,10.12696838,0.37503779,10.16371727,4.90714693,2.21723390,14.96230412,-0.10911918,8.84902382,12.24016476,12.24034500,0.01953409,0.39647064,0.39695156,3.30050445,4.92462730,-0.01219284,2.66370797,18.28472900,21.00000000,19.00000000,0.20238432,0.15656976,0.59284848,0.12784734,0.02619411,0.14477144,0.59308422,0.09873467,0.00258485,0.36955228,0.36956131,20.00000000,0.31951249,0.25775436,0.41051862,24.00000000,0.90023041,991.33001709,0.35938719,990.56622314,991.79687500,991.42767334,0.59034753,1.23067498,-0.56958187,-0.88299000,-0.12463000,0.06633887,-0.12163946,56.04721451,3.05461335,52.08000565,62.54052734,10.46052361,1.03384721,0.97317201,0.39495924,1.74240291,0.00000000,0.00000000,10.00000000,0.00000000,-0.12324308,10.11690617,0.05687624,0.24184538,0.08845461,0.13684699,0.09843697,991.20947266,0.37709743,-0.13065100,-0.12983480,0.00443920,0.00000000,0.77362597,5.52686930,-0.04274376,6.86570883,0.15073895,0.08469629,0.07834371,0.17290372,0.94093913,1.21242344,0.03907000,0.02787790,1.21305287,0.51913869,0.00857214,0.02852403,0.02959397,0.02978425,0.24417634,1.22486699,0.04450748,0.03193500,1.22567534,0.58712983,7.24043894,0.01663551,0.02732634,0.00410942,0
0.14328350,0.27644628,-1.59598827,0.72429991,0.19371083,0.28217050,0.31137231,2.32028818,-1.92076719,7.04142904,8.14437389,0.42862356,6.55701447,9.14141273,8.22108078,0.33582887,8.15564537,2.58439851,-1.60561562,2.07654047,6.13444757,0.65619063,2.71424985,8.34936237,6.04805326,0.68552989,6.16944313,5.63511229,0.62601411,1.44677687,10.22744274,0.27009401,9.11659336,11.22488594,10.21593952,0.33706814,10.23100853,2.10829329,0.09191394,0.70196390,0.07216472,8.93990612,11.38489723,11.38489819,0.02260297,0.26582947,0.26678869,0.98682642,2.01719928,-0.03266048,-0.02315940,0.51341689,54.00000000,57.00000000,0.03105614,0.02082002,0.85673469,0.01157921,0.00779429,0.01742832,0.73441505,0.22327280,0.00074684,0.25566325,0.25566432,60.00000000,0.32137176,0.24724886,0.40547726,46.00000000,0.63052690,988.94458008,0.60726476,987.95373535,989.99499512,988.94219971,1.02406120,2.04127002,-0.07142247,-1.10255361,-0.10353250,0.08196400,-0.10439349,76.34144592,5.17118883,67.39920807,84.78099823,17.38179016,0.88896036,0.92260903,0.38734943,2.28273225,0.05000000,0.00000000,10.39999962,0.00000000,0.13052166,10.22243786,0.03243954,0.09132647,0.07250848,0.07489999,0.03669449,989.00909424,0.68971390,-0.11945020,-0.11889405,0.00420659,0.00000000,0.67039967,2.23603606,-0.04701040,11.94175434,0.12893690,0.09249626,0.09441153,0.15868296,0.77634609,1.21559989,0.07199559,0.05640893,1.21773005,0.43409953,0.01214954,0.03748470,0.03916070,0.03940449,0.32190418,1.22656190,0.07173162,0.05453059,1.22865760,0.42297322,7.13001919,0.02810941,0.04740232,0.00010040,0
0.00879434,0.24062398,-1.59598827,0.72429991,-0.00667058,0.23852141,0.24078463,2.32028818,-1.34094322,7.76178789,7.51629925,0.68389404,6.55701447,8.70373726,7.17018604,1.39357340,7.54734802,2.14672303,0.44317809,-1.59525084,6.79652691,0.80267709,4.26309204,8.34936237,7.05861282,1.33099246,6.84376144,4.08626986,-0.56018519,-0.79480207,10.18684673,0.29269382,9.11659336,11.22488594,10.16426373,0.38865656,10.19105053,2.10829329,0.24825221,0.08459819,-0.15335695,9.36349106,11.68969250,11.68969345,0.00307677,0.27380550,0.27382278,1.04501724,2.01214218,-0.05477944,0.23180275,0.17291701,50.00000000,51.00000000,0.13367313,0.01995671,0.79239500,0.02170135,0.00784072,0.01734177,0.77066636,0.17465621,-0.00150562,0.26320404,0.26320833,51.00000000,0.27899581,0.22869293,0.36074799,58.00000000,0.72961825,987.87445068,0.68751127,986.62060547,988.95123291,987.94537354,1.10720587,2.33063006,-0.06922060,-1.05362868,-0.11527750,0.07891388,-0.11848653,85.45849609,5.85967684,76.28347015,96.14854431,19.86507607,1.00985777,0.95686901,0.39462805,2.28273225,0.05000000,0.00000000,19.00000000,0.00000000,-0.16198516,10.18734360,0.08250511,0.26194134,-0.16772905,0.08687392,0.02160215,987.82208252,0.68403238,-0.11843172,-0.12039001,0.00815754,0.00000000,0.14929485,2.21175766,-0.07612073,13.42885208,0.08393812,0.08051046,0.07980696,0.11630797,0.77634609,1.11010265,0.11487318,0.23407750,1.11603034,0.36058348,0.04997064,0.04585270,0.07603256,0.06781987,0.23342700,1.11805856,0.11660131,0.23631354,1.12412214,0.36912099,7.08048391,0.03182391,0.05125096,0.00231730,0
